date,points,min_dry,max_dry,min_dew,max_dew,precip,avg_rh,avg_pres,avg_wind_spd,avg_wind_gust
20201204,29,19.0,46.0,1.0,7.0,0,35.44827586206897,861.473968965517,8.620689655172415,36.0
20201205,29,19.0,49.0,5.0,12.0,0,39.206896551724135,862.6066437931032,6.344827586206897,36.0
20201206,29,15.0,49.0,5.0,13.0,0,42.724137931034484,861.3922220689655,4.379310344827586,36.0
20201207,28,18.0,50.0,6.0,12.0,0,41.32142857142857,863.4082017857141,4.285714285714286,36.0
20201208,29,19.0,48.0,6.0,11.0,0,40.3448275862069,863.9261758620688,4.724137931034483,36.0
20201209,29,16.0,49.0,3.0,10.0,0,39.89655172413793,858.2510555172412,4.0,36.0
20201210,29,16.0,36.0,3.0,13.0,0,43.96551724137931,849.4464520689658,4.0344827586206895,36.0
20201211,35,25.0,45.0,13.0,25.0,0,54.628571428571426,848.1549534285717,5.6,36.0
20201212,44,16.0,33.0,4.0,25.0,1,70.81818181818181,846.7280270454546,10.227272727272727,36.0
20201213,29,10.0,30.0,1.0,13.0,0,60.37931034482759,859.3837424137929,7.793103448275862,36.0
20201214,35,19.0,27.0,11.0,22.0,1,74.68571428571428,850.4866965714288,3.7142857142857144,36.0
20201215,29,21.0,37.0,12.0,20.0,0,65.0,855.4952375862068,8.206896551724139,36.0
20201216,29,16.0,38.0,10.0,15.0,0,60.06896551724138,858.0642175862068,6.0344827586206895,36.0
20201217,29,14.0,31.0,8.0,17.0,0,63.3448275862069,851.7234968965519,4.344827586206897,36.0
20201218,46,21.0,30.0,16.0,25.0,1,81.30434782608695,854.4668726086958,6.565217391304348,36.0
20201219,37,17.0,36.0,13.0,23.0,0,80.1891891891892,860.85664,3.810810810810811,36.0
20201220,29,15.0,39.0,10.0,19.0,0,66.27586206896552,861.5556931034482,3.7586206896551726,36.0
20201221,29,17.0,45.0,12.0,19.0,0,59.37931034482759,858.6597506896551,3.206896551724138,36.0
20201222,29,19.0,45.0,1.0,24.0,0,58.0,849.0961124137932,8.206896551724139,34.793103448275865
20201223,29,15.0,33.0,-5.0,15.0,0,42.310344827586206,859.909214827586,8.206896551724139,25.413793103448278
20201224,29,10.0,34.0,-1.0,3.0,0,43.96551724137931,865.4091724137928,7.655172413793103,21.0
20201225,29,8.0,38.0,-2.0,9.0,0,47.37931034482759,860.2828786206898,4.0344827586206895,21.0
20201226,29,10.0,39.0,1.0,10.0,0,48.758620689655174,854.1523493103448,4.103448275862069,21.0
20201227,29,13.0,37.0,3.0,11.0,0,46.48275862068966,854.1640248275861,3.103448275862069,21.0
20201228,75,26.0,38.0,10.0,30.0,1,82.28,847.1751473333335,6.253333333333333,26.16
20201229,59,10.0,32.0,7.0,28.0,1,85.79661016949153,849.5301589830508,5.711864406779661,30.0
20201230,29,3.0,28.0,-3.0,16.0,0,73.6896551724138,857.7722868965515,4.655172413793103,30.0
20201231,29,9.0,29.0,5.0,19.0,0,76.0,852.5175482758622,4.206896551724138,30.0
20210101,29,5.0,34.0,1.0,19.0,0,76.55172413793103,855.5069155172412,4.068965517241379,30.0
20210102,29,6.0,26.0,1.0,18.0,0,78.79310344827586,856.884822413793,5.068965517241379,30.0
20210103,29,7.0,29.0,3.0,20.0,0,76.82758620689656,857.0833362068965,3.413793103448276,30.0
20210104,29,11.0,33.0,7.0,24.0,0,79.3103448275862,857.8540275862067,3.586206896551724,30.0
20210105,29,18.0,33.0,15.0,24.0,0,78.96551724137932,855.5769727586207,3.413793103448276,30.0
20210106,29,10.0,35.0,5.0,20.0,0,70.20689655172414,860.1661051724136,5.931034482758621,30.0
20210107,29,14.0,34.0,8.0,18.0,0,69.34482758620689,858.4378899999998,4.517241379310345,30.0
20210108,29,11.0,35.0,5.0,20.0,0,67.62068965517241,857.4920375862067,5.172413793103448,30.0
20210109,29,20.0,39.0,12.0,21.0,0,65.0,854.2340879310343,4.689655172413793,30.0
20210110,29,16.0,37.0,8.0,18.0,0,63.689655172413794,860.1077355172412,5.241379310344827,30.0
20210111,29,11.0,37.0,4.0,15.0,0,63.13793103448276,861.941048275862,5.827586206896552,30.0
20210112,29,11.0,32.0,4.0,14.0,0,62.3448275862069,862.6650231034481,5.310344827586207,30.0
20210113,29,12.0,32.0,6.0,17.0,0,65.75862068965517,860.9484841379308,4.206896551724138,30.0
20210114,29,12.0,40.0,6.0,18.0,0,60.96551724137931,861.427248965517,3.8275862068965516,30.0
20210115,29,12.0,44.0,3.0,13.0,0,47.3448275862069,861.1236334482757,3.4827586206896552,30.0
20210116,29,20.0,43.0,11.0,18.0,0,53.58620689655172,857.9007396551723,4.172413793103448,30.0
20210117,29,23.0,44.0,15.0,23.0,0,60.172413793103445,855.7287813793104,3.4827586206896552,30.0
20210118,29,23.0,45.0,6.0,22.0,0,49.03448275862069,851.886974137931,7.896551724137931,27.06896551724138
20210119,29,28.0,44.0,6.0,17.0,0,42.310344827586206,858.3561534482756,3.7586206896551726,27.03448275862069
20210120,29,24.0,44.0,15.0,23.0,0,57.793103448275865,858.2744172413792,5.275862068965517,28.0
20210121,29,22.0,46.0,17.0,26.0,0,66.10344827586206,853.078046551724,4.379310344827586,28.0
20210122,29,25.0,44.0,20.0,29.0,0,68.6896551724138,847.8466555172416,5.517241379310345,28.0
20210123,35,27.0,43.0,20.0,34.0,1,74.74285714285715,843.9364574285714,9.714285714285714,24.685714285714287
20210124,63,25.0,35.0,20.0,31.0,1,86.46031746031746,842.3884052380953,5.984126984126984,21.0
20210125,49,23.0,34.0,19.0,29.0,1,86.53061224489795,840.4740532653062,6.346938775510204,21.0
20210126,32,22.0,33.0,16.0,25.0,0,73.84375,844.0256499999998,8.03125,21.0
20210127,29,19.0,36.0,10.0,23.0,0,64.89655172413794,857.398617241379,8.068965517241379,21.655172413793103
20210128,29,25.0,43.0,20.0,27.0,0,67.79310344827586,855.8922620689654,2.8620689655172415,22.0
20210129,31,25.0,54.0,16.0,32.0,1,63.096774193548384,845.7560593548388,9.451612903225806,27.35483870967742
20210130,39,28.0,43.0,23.0,31.0,1,78.53846153846153,851.6507269230767,6.102564102564102,36.0
20210131,29,24.0,44.0,18.0,23.0,0,66.03448275862068,862.8518675862068,6.379310344827586,36.0
20210201,29,23.0,39.0,17.0,26.0,0,68.79310344827586,860.5514655172411,2.9655172413793105,36.0
20210202,29,31.0,51.0,23.0,30.0,0,61.06896551724138,856.219218275862,2.103448275862069,36.0
20210203,34,35.0,52.0,23.0,38.0,1,67.44117647058823,846.7864394117647,6.794117647058823,32.470588235294116
20210204,29,24.0,40.0,11.0,23.0,0,56.51724137931034,852.9262537931033,2.4827586206896552,33.0
20210205,29,22.0,39.0,15.0,21.0,0,61.44827586206897,849.5281734482759,3.3793103448275863,33.0
20210206,29,20.0,49.0,8.0,20.0,0,53.93103448275862,849.1428351724139,3.793103448275862,33.0
20210207,29,24.0,56.0,-3.0,17.0,0,37.758620689655174,845.4995313793106,6.344827586206897,32.62068965517241
20210208,29,26.0,58.0,-3.0,14.0,0,30.79310344827586,845.6746924137934,6.068965517241379,29.03448275862069
20210209,29,35.0,52.0,14.0,29.0,0,42.44827586206897,848.1385944827583,4.172413793103448,22.79310344827586
20210210,26,32.0,50.0,26.0,34.0,0,67.65384615384616,849.4626038461543,6.346153846153846,17.0
20210211,25,29.0,52.0,24.0,29.0,0,58.8,848.6290364,5.0,17.0
20210212,27,38.0,50.0,26.0,36.0,1,67.44444444444444,843.3613033333335,5.296296296296297,17.0
20210213,37,35.0,43.0,32.0,36.0,1,85.37837837837837,837.7193721621621,6.27027027027027,19.91891891891892
20210214,41,17.0,35.0,5.0,32.0,1,63.31707317073171,842.2361797560977,8.878048780487806,19.73170731707317
20210215,34,16.0,35.0,11.0,24.0,1,67.79411764705883,846.2784770588239,7.470588235294118,16.0
20210216,38,27.0,40.0,22.0,28.0,1,78.97368421052632,841.6512828947365,4.657894736842105,16.789473684210527
20210217,40,26.0,34.0,11.0,27.0,0,75.475,846.8765647500004,7.675,18.0
20210218,29,18.0,38.0,3.0,14.0,0,49.51724137931034,858.09926,5.827586206896552,18.0
20210219,26,23.0,45.0,9.0,20.0,0,45.23076923076923,856.8345238461538,9.461538461538462,18.0
20210220,25,20.0,50.0,13.0,26.0,0,53.32,848.4664844,9.44,19.32
20210221,27,22.0,44.0,4.0,15.0,0,43.2962962962963,858.399402222222,5.592592592592593,17.444444444444443
20210222,29,19.0,48.0,10.0,17.0,0,45.3448275862069,861.2404196551724,5.379310344827586,17.0
20210223,29,21.0,51.0,10.0,20.0,0,50.62068965517241,853.2298603448278,5.310344827586207,17.0
20210224,29,23.0,52.0,1.0,19.0,0,39.96551724137931,851.9453658620689,9.068965517241379,21.724137931034484
20210225,29,24.0,44.0,0.0,20.0,0,39.48275862068966,854.4209320689653,5.793103448275862,19.137931034482758
20210226,31,17.0,50.0,-1.0,13.0,0,32.806451612903224,845.9417635483871,5.935483870967742,20.838709677419356
20210227,33,21.0,41.0,-12.0,26.0,0,42.878787878787875,845.7967778787879,11.575757575757576,22.636363636363637
20210228,29,14.0,39.0,-8.0,6.0,0,33.55172413793103,856.1141227586207,4.0344827586206895,24.96551724137931
20210301,29,17.0,47.0,-1.0,8.0,0,33.172413793103445,860.9835251724135,7.0344827586206895,28.0
20210302,29,21.0,54.0,3.0,13.0,0,35.241379310344826,855.5419451724139,7.068965517241379,28.0
20210303,29,25.0,62.0,3.0,21.0,1,28.551724137931036,850.6725503448278,7.896551724137931,28.0
20210304,29,31.0,54.0,21.0,34.0,1,57.62068965517241,853.4750734482757,9.206896551724139,22.275862068965516
20210305,29,28.0,60.0,18.0,29.0,0,50.0,859.582241724138,5.931034482758621,24.82758620689655
20210306,29,34.0,64.0,13.0,22.0,0,31.586206896551722,852.7627803448275,15.03448275862069,27.93103448275862
20210307,29,38.0,67.0,15.0,20.0,0,26.517241379310345,853.0663655172415,10.517241379310345,30.0
20210308,29,48.0,66.0,17.0,33.0,0,27.482758620689655,850.649188965517,14.10344827586207,25.275862068965516
20210309,33,39.0,64.0,5.0,36.0,1,36.63636363636363,845.4684048484853,13.969696969696969,26.78787878787879
20210310,29,34.0,50.0,2.0,33.0,0,45.37931034482759,845.9432593103451,9.586206896551724,24.655172413793103
20210311,31,32.0,46.0,20.0,31.0,1,59.645161290322584,850.3768538709677,8.935483870967742,23.548387096774192
20210312,32,30.0,54.0,21.0,32.0,0,65.8125,851.1582412499998,10.65625,23.625
20210313,61,32.0,45.0,28.0,34.0,1,82.06557377049181,847.3133206557378,8.704918032786885,19.37704918032787
20210314,45,33.0,43.0,23.0,33.0,1,78.8,844.4223748888892,8.911111111111111,23.133333333333333
20210315,29,31.0,53.0,24.0,33.0,0,57.03448275862069,845.5345727586209,5.896551724137931,29.0
20210316,33,30.0,52.0,25.0,33.0,0,64.42424242424242,844.3293342424241,8.666666666666666,26.545454545454547
20210317,29,24.0,53.0,19.0,29.0,0,55.51724137931034,853.9655155172416,4.275862068965517,23.0
20210318,29,28.0,60.0,19.0,26.0,0,44.172413793103445,856.9432103448274,8.137931034482758,23.0
20210319,30,35.0,68.0,19.0,27.0,0,35.7,854.385890333333,8.333333333333334,23.0
20210320,30,44.0,70.0,9.0,34.0,0,30.566666666666666,847.8614556666668,15.1,25.666666666666668
20210321,30,37.0,52.0,12.0,30.0,0,41.86666666666667,849.0692643333332,9.6,20.3
20210322,29,30.0,54.0,10.0,22.0,0,38.10344827586207,845.6630217241379,5.241379310344827,18.0
20210323,29,37.0,48.0,15.0,26.0,0,44.62068965517241,843.9464665517241,6.310344827586207,18.896551724137932
20210324,29,36.0,53.0,12.0,23.0,0,35.10344827586207,844.4836027586207,6.862068965517241,20.06896551724138
20210325,31,36.0,47.0,21.0,32.0,1,50.225806451612904,841.7142445161292,10.64516129032258,20.967741935483872
20210326,47,31.0,47.0,26.0,33.0,1,77.63829787234043,845.9415351063832,4.425531914893617,18.19148936170213
20210327,29,31.0,54.0,19.0,30.0,0,50.172413793103445,857.8773817241379,5.275862068965517,21.0
20210328,29,33.0,64.0,14.0,24.0,0,35.93103448275862,858.6947872413791,7.862068965517241,21.0
20210329,30,38.0,71.0,4.0,20.0,0,23.266666666666666,844.9265809999999,13.233333333333333,25.7
20210330,31,23.0,48.0,-7.0,12.0,0,19.29032258064516,852.9658029032256,8.96774193548387,20.483870967741936
20210331,29,20.0,55.0,-3.0,5.0,0,22.20689655172414,862.6416820689652,5.413793103448276,17.275862068965516
20210401,29,28.0,65.0,2.0,12.0,0,22.551724137931036,858.1109165517241,6.0,18.75862068965517
20210402,29,37.0,75.0,11.0,19.0,0,21.0,854.0472451724136,6.103448275862069,20.0
20210403,29,41.0,78.0,8.0,22.0,0,21.17241379310345,855.553607241379,8.758620689655173,20.0
20210404,29,45.0,79.0,9.0,21.0,0,18.862068965517242,851.8519286206897,9.344827586206897,21.413793103448278
20210405,29,49.0,79.0,2.0,22.0,0,15.068965517241379,842.5335103448277,11.482758620689655,21.655172413793103
20210406,29,39.0,58.0,2.0,21.0,0,23.103448275862068,847.7182100000002,10.0,27.103448275862068
20210407,29,33.0,63.0,11.0,23.0,0,32.206896551724135,853.1247658620691,7.551724137931035,26.0
20210408,30,41.0,72.0,4.0,20.0,0,19.8,846.7326410000002,10.033333333333333,27.566666666666666
20210409,29,33.0,62.0,3.0,15.0,0,19.379310344827587,851.3498317241379,7.206896551724138,21.06896551724138
20210410,29,33.0,70.0,2.0,13.0,0,19.0,847.9167127586211,8.551724137931034,20.103448275862068
20210411,30,40.0,72.0,3.0,12.0,0,15.5,844.5202119999999,8.8,22.466666666666665
20210412,29,32.0,67.0,1.0,10.0,0,16.75862068965517,846.8307382758622,7.655172413793103,23.06896551724138
20210413,29,43.0,64.0,10.0,43.0,1,35.93103448275862,845.94327862069,7.0,25.551724137931036
20210414,30,42.0,73.0,-1.0,39.0,0,38.06666666666667,842.7931496666667,13.0,32.53333333333333
20210415,48,33.0,47.0,26.0,38.0,1,80.25,847.2674158333333,8.333333333333334,21.875
20210416,30,31.0,51.0,20.0,32.0,0,59.8,852.2186063333331,5.5,19.033333333333335
20210417,30,35.0,57.0,10.0,25.0,0,35.56666666666667,853.8666586666665,9.233333333333333,22.366666666666667
20210418,29,32.0,63.0,15.0,20.0,0,33.689655172413794,855.0398327586206,6.206896551724138,22.310344827586206
20210419,31,35.0,69.0,12.0,28.0,0,33.516129032258064,849.5575529032259,13.193548387096774,29.677419354838708
20210420,29,23.0,54.0,-5.0,15.0,0,30.0,853.2999286206895,5.103448275862069,24.448275862068964
20210421,29,33.0,63.0,6.0,23.0,0,24.20689655172414,845.5462499999998,5.103448275862069,31.0
20210422,29,43.0,64.0,19.0,32.0,0,34.44827586206897,843.175782758621,9.137931034482758,26.862068965517242
20210423,29,40.0,65.0,13.0,32.0,0,33.89655172413793,846.2702168965517,10.551724137931034,23.482758620689655
20210424,29,38.0,72.0,13.0,21.0,0,23.275862068965516,846.3286168965518,8.551724137931034,24.79310344827586
20210425,31,49.0,79.0,9.0,21.0,0,16.483870967741936,842.2276619354839,13.451612903225806,27.225806451612904
20210426,29,53.0,68.0,8.0,28.0,0,17.379310344827587,841.1906479310346,15.482758620689655,27.310344827586206
20210427,34,36.0,56.0,28.0,41.0,1,61.61764705882353,846.4378355882353,8.264705882352942,21.470588235294116
20210428,30,36.0,70.0,18.0,37.0,0,43.06666666666667,852.8281463333332,7.433333333333334,19.6
20210429,29,41.0,78.0,19.0,26.0,0,25.517241379310345,858.636400689655,6.275862068965517,18.96551724137931
20210430,29,48.0,84.0,21.0,27.0,0,22.344827586206897,856.0090358620687,7.379310344827586,20.82758620689655
20210501,29,53.0,83.0,19.0,30.0,0,21.413793103448278,845.9666306896554,7.275862068965517,24.482758620689655
20210502,37,50.0,74.0,19.0,48.0,1,44.32432432432432,841.1515124324325,9.513513513513514,25.54054054054054
20210503,33,43.0,55.0,38.0,45.0,1,77.96969696969697,847.6131063636365,5.090909090909091,18.0
20210504,29,38.0,68.0,24.0,41.0,0,53.06896551724138,852.1088444827586,7.172413793103448,19.724137931034484
20210505,29,49.0,74.0,16.0,39.0,0,35.241379310344826,855.6353531034482,6.517241379310345,21.862068965517242
20210506,29,48.0,83.0,13.0,30.0,0,24.862068965517242,855.4835572413791,8.379310344827585,22.275862068965516
20210507,30,54.0,86.0,8.0,27.0,0,17.4,847.2067330000001,12.033333333333333,24.966666666666665
20210508,29,50.0,74.0,5.0,35.0,0,21.17241379310345,846.9241531034482,13.689655172413794,26.586206896551722
20210509,29,38.0,67.0,10.0,22.0,0,22.482758620689655,849.7383751724136,5.517241379310345,23.551724137931036
20210510,30,46.0,61.0,21.0,39.0,1,49.4,850.1528973333334,8.833333333333334,22.133333333333333
20210511,30,40.0,63.0,15.0,36.0,0,38.06666666666667,853.6295996666666,9.0,23.133333333333333
20210512,29,40.0,73.0,15.0,28.0,0,27.413793103448278,856.0790975862069,7.931034482758621,21.103448275862068
20210513,29,45.0,82.0,14.0,26.0,0,20.551724137931036,853.7086137931034,8.03448275862069,24.24137931034483
20210514,29,52.0,86.0,9.0,28.0,0,17.93103448275862,849.2012075862073,8.724137931034482,24.413793103448278
20210515,30,54.0,83.0,11.0,32.0,0,17.7,846.0892490000002,8.8,23.8
20210516,29,59.0,84.0,4.0,29.0,0,14.10344827586207,845.3126917241382,7.379310344827586,21.75862068965517
20210517,30,53.0,73.0,10.0,39.0,0,31.333333333333332,847.5566886666664,11.2,27.8
20210518,29,46.0,82.0,27.0,41.0,0,41.724137931034484,846.7490058620692,10.586206896551724,30.310344827586206
20210519,30,50.0,84.0,25.0,41.0,0,33.86666666666667,845.016876,9.9,36.333333333333336
20210520,29,64.0,85.0,11.0,36.0,0,15.689655172413794,841.5292831034482,21.03448275862069,33.172413793103445
20210521,31,61.0,73.0,22.0,41.0,0,33.903225806451616,845.8652832258066,19.967741935483872,31.225806451612904
20210522,34,56.0,81.0,6.0,44.0,1,29.5,847.6131123529414,13.352941176470589,29.88235294117647
20210523,29,44.0,69.0,6.0,15.0,0,16.275862068965516,852.202259310345,10.551724137931034,22.862068965517242
20210524,29,40.0,72.0,7.0,28.0,0,20.96551724137931,853.8837758620689,8.275862068965518,22.586206896551722
20210525,30,43.0,79.0,9.0,21.0,0,18.433333333333334,853.3022489999997,7.333333333333333,23.0
20210526,29,58.0,80.0,16.0,27.0,0,17.344827586206897,851.7118286206897,9.724137931034482,23.17241379310345
20210527,29,49.0,83.0,13.0,33.0,0,20.482758620689655,852.7627655172413,7.793103448275862,21.75862068965517
20210528,29,52.0,88.0,13.0,26.0,0,14.517241379310345,850.4390024137931,8.517241379310345,24.103448275862068
20210529,29,59.0,85.0,16.0,32.0,0,17.310344827586206,848.5706324137929,8.275862068965518,27.93103448275862
20210530,32,61.0,84.0,29.0,46.0,0,30.125,850.3010593749999,11.375,22.71875
20210531,29,54.0,84.0,13.0,42.0,0,32.3448275862069,853.6735855172412,7.758620689655173,23.689655172413794
20210601,29,52.0,85.0,18.0,35.0,0,22.896551724137932,853.6268817241378,8.931034482758621,26.344827586206897
20210602,28,57.0,89.0,26.0,33.0,0,19.678571428571427,850.5882917857145,7.75,23.285714285714285
20210603,29,60.0,92.0,29.0,37.0,0,22.0,850.2755217241379,8.517241379310345,18.137931034482758
20210604,29,65.0,96.0,28.0,38.0,0,19.655172413793103,849.5281782758623,7.931034482758621,18.448275862068964
20210605,31,69.0,96.0,30.0,50.0,0,23.806451612903224,847.4929467741938,10.161290322580646,22.06451612903226
20210606,29,66.0,96.0,20.0,46.0,0,23.448275862068964,845.5929544827588,12.206896551724139,22.24137931034483
20210607,30,67.0,94.0,5.0,38.0,0,13.433333333333334,846.3940156666667,12.066666666666666,25.533333333333335
20210608,29,63.0,90.0,6.0,20.0,0,8.96551724137931,849.446425862069,13.862068965517242,25.93103448275862
20210609,29,57.0,93.0,-3.0,22.0,0,9.310344827586206,852.027105172414,9.758620689655173,22.20689655172414
20210610,30,60.0,94.0,7.0,23.0,0,9.6,849.30632,14.266666666666667,29.9
20210611,29,51.0,88.0,2.0,23.0,0,12.827586206896552,852.3890948275861,6.758620689655173,20.724137931034484
20210612,29,55.0,96.0,3.0,21.0,0,10.310344827586206,851.7234962068966,8.862068965517242,16.482758620689655
20210613,29,60.0,101.0,-1.0,23.0,0,8.758620689655173,852.365736551724,9.0,17.0
20210614,29,61.0,100.0,-6.0,21.0,0,7.482758620689655,854.0472675862068,10.172413793103448,19.448275862068964
20210615,29,62.0,103.0,13.0,27.0,0,10.206896551724139,854.7128537931032,8.448275862068966,23.448275862068964
20210616,29,64.0,103.0,19.0,32.0,0,12.551724137931034,853.895450689655,8.344827586206897,24.0
20210617,31,71.0,103.0,24.0,33.0,0,12.096774193548388,851.4583116129032,9.35483870967742,27.129032258064516
20210618,30,76.0,98.0,29.0,43.0,0,17.366666666666667,850.5254110000002,9.566666666666666,31.3
20210619,33,72.0,95.0,35.0,46.0,0,23.727272727272727,849.4089372727273,11.272727272727273,22.242424242424242
20210620,29,63.0,99.0,21.0,45.0,0,22.344827586206897,848.0568444827588,10.310344827586206,21.103448275862068
20210621,29,64.0,94.0,18.0,41.0,0,18.20689655172414,850.941114827586,6.206896551724138,17.96551724137931
20210622,29,66.0,100.0,9.0,35.0,0,12.655172413793103,848.8041920689656,8.551724137931034,25.96551724137931
20210623,32,66.0,86.0,16.0,51.0,0,25.5625,852.0789134374995,13.78125,38.96875
20210624,33,59.0,78.0,47.0,58.0,1,54.54545454545455,853.0826415151513,14.0,24.09090909090909
20210625,32,56.0,79.0,44.0,56.0,1,61.0625,852.2694124999999,10.46875,26.625
20210626,30,52.0,81.0,39.0,53.0,0,51.1,853.4828516666665,6.866666666666666,23.8
20210627,29,59.0,87.0,35.0,43.0,0,32.793103448275865,854.3275168965516,11.655172413793103,22.620689655172413
20210628,29,60.0,87.0,29.0,43.0,0,28.862068965517242,854.035586551724,7.931034482758621,20.517241379310345
20210629,32,65.0,84.0,39.0,48.0,0,33.90625,854.9996796874999,10.8125,20.28125
20210630,29,65.0,86.0,42.0,51.0,0,38.275862068965516,854.6194513793101,5.241379310344827,22.137931034482758
20210701,34,64.0,89.0,42.0,56.0,1,37.970588235294116,853.061214117647,7.676470588235294,23.08823529411765
20210702,29,65.0,95.0,36.0,48.0,0,28.862068965517242,852.2723206896552,8.689655172413794,20.344827586206897
20210703,30,70.0,96.0,35.0,48.0,0,26.0,852.4782253333335,8.3,19.366666666666667
20210704,29,66.0,101.0,36.0,44.0,0,22.724137931034484,850.7426031034482,7.655172413793103,20.79310344827586
20210705,31,73.0,99.0,37.0,50.0,0,23.548387096774192,851.8406545161289,10.03225806451613,19.451612903225808
20210706,30,71.0,98.0,29.0,53.0,0,25.566666666666666,853.3361136666666,8.433333333333334,21.5
20210707,29,67.0,99.0,11.0,44.0,0,16.75862068965517,852.0971596551725,7.413793103448276,24.0
20210708,29,72.0,103.0,28.0,47.0,0,17.20689655172414,850.85937,9.068965517241379,24.0
20210709,29,75.0,107.0,23.0,46.0,0,16.482758620689655,852.3423889655173,10.448275862068966,24.0
20210710,29,71.0,100.0,16.0,31.0,0,9.862068965517242,854.2457682758621,8.827586206896552,17.724137931034484
20210711,30,63.0,98.0,17.0,33.0,0,13.3,853.1667929999998,7.2,17.0
20210712,29,66.0,100.0,23.0,37.0,0,15.931034482758621,852.4007703448277,6.862068965517241,16.551724137931036
20210713,38,68.0,98.0,34.0,61.0,1,36.3421052631579,852.6659713157893,13.973684210526315,27.526315789473685
20210714,32,65.0,86.0,46.0,57.0,0,49.0,855.0949268749998,11.53125,22.53125
20210715,29,59.0,94.0,34.0,51.0,0,36.55172413793103,853.2065048275862,5.655172413793103,17.103448275862068
20210716,29,69.0,94.0,38.0,47.0,0,25.413793103448278,851.7935472413793,6.137931034482759,20.586206896551722
20210717,30,69.0,97.0,42.0,50.0,0,27.433333333333334,853.8666509999999,10.766666666666667,21.9
20210718,29,72.0,100.0,38.0,47.0,0,24.275862068965516,855.4368510344827,9.689655172413794,19.96551724137931
20210719,29,74.0,97.0,42.0,53.0,0,26.896551724137932,855.95064,6.896551724137931,22.0
20210720,29,72.0,98.0,44.0,61.0,1,32.13793103448276,854.3975844827585,7.413793103448276,20.620689655172413
20210721,30,70.0,97.0,43.0,58.0,0,37.53333333333333,853.3699703333333,10.166666666666666,22.0
20210722,28,74.0,94.0,47.0,59.0,0,38.42857142857143,854.5189364285715,9.178571428571429,26.571428571428573
20210723,30,69.0,96.0,50.0,60.0,0,42.03333333333333,854.2278626666665,11.0,23.9
20210724,31,73.0,91.0,47.0,58.0,0,42.54838709677419,854.9757961290322,11.774193548387096,25.387096774193548
20210725,36,67.0,92.0,47.0,62.0,1,49.083333333333336,854.4423419444441,9.583333333333334,27.25
20210726,32,65.0,95.0,45.0,61.0,1,45.5,853.9837709375,9.59375,29.46875
20210727,29,66.0,92.0,50.0,61.0,0,46.03448275862069,855.2383379310343,8.310344827586206,19.310344827586206
20210728,33,68.0,96.0,48.0,64.0,1,52.57575757575758,855.9456830303028,7.333333333333333,27.21212121212121
20210729,34,63.0,91.0,47.0,61.0,1,53.6764705882353,855.4416526470587,8.352941176470589,34.705882352941174
20210730,37,64.0,90.0,50.0,62.0,1,59.21621621621622,857.0950083783781,10.64864864864865,23.10810810810811
20210731,33,66.0,89.0,48.0,60.0,0,50.60606060606061,857.6081060606059,11.636363636363637,27.87878787878788
20210801,30,65.0,88.0,52.0,59.0,0,51.43333333333333,858.3141166666666,10.9,26.366666666666667
20210802,31,66.0,87.0,48.0,60.0,0,51.03225806451613,858.0453774193546,7.096774193548387,24.032258064516128
20210803,29,63.0,91.0,36.0,55.0,0,40.275862068965516,855.6003272413791,6.448275862068965,20.551724137931036
20210804,30,67.0,91.0,35.0,52.0,0,30.833333333333332,855.9210636666666,6.433333333333334,21.0
20210805,29,64.0,94.0,24.0,44.0,0,24.17241379310345,854.6194420689652,9.413793103448276,29.0
20210806,29,68.0,99.0,20.0,40.0,0,18.93103448275862,850.4039693103451,11.96551724137931,26.79310344827586
20210807,31,57.0,86.0,20.0,38.0,0,21.580645161290324,852.6052922580644,6.258064516129032,19.677419354838708
20210808,29,60.0,94.0,20.0,39.0,0,21.551724137931036,851.2330534482758,8.517241379310345,17.0
20210809,29,62.0,96.0,14.0,36.0,0,16.103448275862068,851.3147868965517,8.172413793103448,18.20689655172414
20210810,29,64.0,97.0,26.0,37.0,0,18.379310344827587,853.1014082758621,7.620689655172414,20.103448275862068
20210811,29,57.0,95.0,14.0,36.0,0,17.17241379310345,853.0897282758621,6.310344827586207,18.482758620689655
20210812,29,59.0,98.0,10.0,27.0,0,12.379310344827585,852.832828965517,8.206896551724139,20.06896551724138
20210813,29,65.0,98.0,15.0,40.0,0,16.655172413793103,854.7011913793103,8.10344827586207,22.17241379310345
20210814,30,71.0,97.0,33.0,43.0,0,22.166666666666668,856.1581046666664,9.666666666666666,17.0
20210815,29,68.0,96.0,33.0,47.0,0,21.310344827586206,853.2999272413791,9.620689655172415,26.137931034482758
20210816,29,73.0,93.0,36.0,44.0,0,23.344827586206897,850.9995055172415,9.827586206896552,47.0
20210817,29,66.0,94.0,38.0,43.0,0,24.344827586206897,848.3254324137935,8.689655172413794,41.44827586206897
20210818,42,61.0,85.0,40.0,60.0,1,54.38095238095238,849.2821180952382,10.547619047619047,23.5
20210819,43,52.0,67.0,47.0,58.0,1,83.18604651162791,852.5745683720929,10.813953488372093,27.325581395348838
20210820,29,50.0,72.0,44.0,53.0,0,65.17241379310344,854.0122275862069,7.103448275862069,28.0
20210821,36,54.0,85.0,44.0,54.0,1,58.666666666666664,850.4727377777779,12.472222222222221,27.36111111111111
20210822,29,62.0,87.0,37.0,51.0,0,37.03448275862069,850.4039703448276,8.241379310344827,26.0
